,v_type,name,mean_cv_accuracy,std,total_time
0,tfidf,post-tokens_lem,0.9252253281477149,0.0016595734938795364,398.19457745552063
1,tfidf,post-tokens_stem,0.9225786957293997,0.0013897755093894317,287.52227997779846
2,tfidf,post-pos,0.6608255702498357,0.003925458342549926,13.006667852401733
3,tfidf,tokens_pos,0.9232751929066326,0.0015103102395952806,267.92568469047546
